fecha;Nemotecnico;Precio cierre;Precio maximo;Precio promedio ponderado;Precio minimo;Variacion absoluta;Variacion porcentual;Cantidad;Volumen;;;;;;;;;;;;
2025-01-02;CORFICOLCF;14,680.00;;14,817.95;;;;2,276.00;33,725,660.00;;;;;;;;;;;;
2025-01-03;CORFICOLCF;15,220.00;15,220.00;15,205.81;15,200.00;540;3,68;7,412.00;112,705,500.00;;;;;;;;;;;;
2025-01-07;CORFICOLCF;15,100.00;15,680.00;15,397.85;15,100.00;-120;-0,79;37,348.00;575,078,840.00;;;;;;;;;;;;
2025-01-08;CORFICOLCF;15,200.00;15,500.00;15,386.51;15,200.00;100;0,66;16,145.00;248,415,220.00;;;;;;;;;;;;
2025-01-09;CORFICOLCF;15,200.00;15,260.00;15,181.78;15,080.00;0;0;31,865.00;483,767,420.00;;;;;;;;;;;;
2025-01-10;CORFICOLCF;15,120.00;15,120.00;15,113.07;15,100.00;-80;-0,53;14,266.00;215,603,020.00;;;;;;;;;;;;
2025-01-13;CORFICOLCF;15,180.00;15,180.00;15,063.35;15,000.00;60;0,4;18,879.00;284,380,900.00;;;;;;;;;;;;
2025-01-14;CORFICOLCF;15,380.00;15,380.00;15,190.36;15,120.00;200;1,32;40,055.00;608,449,860.00;;;;;;;;;;;;
2025-01-15;CORFICOLCF;15,500.00;15,500.00;15,441.77;15,340.00;120;0,78;42,554.00;657,108,940.00;;;;;;;;;;;;
2025-01-16;CORFICOLCF;15,560.00;15,560.00;15,519.48;15,480.00;60;0,39;33,811.00;524,728,980.00;;;;;;;;;;;;
2025-01-17;CORFICOLCF;15,680.00;15,800.00;15,684.28;15,580.00;120;0,77;118,355.00;1,856,313,460.00;;;;;;;;;;;;
2025-01-20;CORFICOLCF;15,680.00;15,680.00;15,726.80;15,680.00;0;;6,893.00;108,404,860.00;;;;;;;;;;;;
2025-01-21;CORFICOLCF;15,900.00;15,900.00;15,795.21;15,700.00;220;1,4;8,593.00;135,728,220.00;;;;;;;;;;;;
2025-01-22;CORFICOLCF;16,300.00;16,320.00;16,217.95;15,900.00;400;2,52;69,338.00;1,124,520,280.00;;;;;;;;;;;;
2025-01-23;CORFICOLCF;16,320.00;16,440.00;16,316.29;16,160.00;20;0,12;48,326.00;788,501,000.00;;;;;;;;;;;;
2025-01-24;CORFICOLCF;16,700.00;16,700.00;16,629.62;16,320.00;380;2,33;106,369.00;1,768,876,120.00;;;;;;;;;;;;
2025-01-27;CORFICOLCF;17,020.00;17,180.00;16,919.32;16,500.00;320;1,92;89,160.00;1,508,526,220.00;;;;;;;;;;;;
2025-01-28;CORFICOLCF;17,000.00;17,200.00;16,968.11;16,760.00;-20;-0,12;91,090.00;1,545,625,280.00;;;;;;;;;;;;
2025-01-29;CORFICOLCF;17,300.00;17,600.00;17,331.39;17,080.00;300;1,76;52,299.00;906,414,520.00;;;;;;;;;;;;
2025-01-30;CORFICOLCF;17,500.00;17,800.00;17,568.54;17,340.00;200;1,16;167,358.00;2,940,236,060.00;;;;;;;;;;;;
2025-01-31;CORFICOLCF;17,580.00;17,760.00;17,512.67;17,340.00;80;0,46;71,299.00;1,248,636,000.00;;;;;;;;;;;;
2025-02-03;CORFICOLCF;17,520.00;17,560.00;17,502.35;17,220.00;-60;-0,34;102,472.00;1,793,500,300.00;;;;;;;;;;;;
2025-02-04;CORFICOLCF;17,520.00;17,700.00;17,535.34;17,520.00;0;0;60,967.00;1,069,076,900.00;;;;;;;;;;;;
2025-02-05;CORFICOLCF;17,520.00;17,700.00;17,615.13;17,520.00;0;0;62,143.00;1,094,656,740.00;;;;;;;;;;;;
2025-02-06;CORFICOLCF;17,660.00;17,680.00;17,585.84;17,520.00;140;0,8;48,673.00;855,955,540.00;;;;;;;;;;;;
2025-02-07;CORFICOLCF;17,600.00;17,780.00;17,602.47;17,540.00;-60;-0,34;164,003.00;2,886,857,120.00;;;;;;;;;;;;
2025-02-10;CORFICOLCF;17,700.00;17,700.00;17,592.26;17,500.00;100;0,57;35,864.00;630,928,780.00;;;;;;;;;;;;
2025-02-11;CORFICOLCF;17,320.00;17,600.00;17,488.62;17,320.00;-380;-2,15;122,127.00;2,135,833,060.00;;;;;;;;;;;;
2025-02-12;CORFICOLCF;17,220.00;17,440.00;17,228.38;17,140.00;-100;-0,58;87,624.00;1,509,619,200.00;;;;;;;;;;;;
2025-02-13;CORFICOLCF;17,500.00;17,500.00;17,286.66;17,160.00;280;1,63;96,464.00;1,667,540,760.00;;;;;;;;;;;;
2025-02-14;CORFICOLCF;;;17,514.16;;;;1,610.00;28,197,800.00;;;;;;;;;;;;
2025-02-17;CORFICOLCF;17,780.00;17,780.00;17,535.55;17,500.00;280;1,6;31,883.00;559,085,820.00;;;;;;;;;;;;
2025-02-18;CORFICOLCF;18,140.00;18,200.00;18,099.60;17,980.00;360;2,02;107,530.00;1,946,250,120.00;;;;;;;;;;;;
2025-02-19;CORFICOLCF;18,400.00;18,400.00;18,214.52;17,720.00;260;1,43;93,196.00;1,697,520,080.00;;;;;;;;;;;;
2025-02-20;CORFICOLCF;18,800.00;18,800.00;18,593.70;18,500.00;400;2,17;134,356.00;2,498,175,020.00;;;;;;;;;;;;
2025-02-21;CORFICOLCF;19,460.00;19,460.00;18,831.43;18,500.00;660;3,51;94,014.00;1,770,417,660.00;;;;;;;;;;;;
2025-02-24;CORFICOLCF;19,700.00;19,800.00;19,355.43;19,000.00;240;1,23;61,051.00;1,181,668,120.00;;;;;;;;;;;;
2025-02-25;CORFICOLCF;19,220.00;19,860.00;19,441.90;19,220.00;-480;-2,44;153,178.00;2,978,070,860.00;;;;;;;;;;;;
2025-02-26;CORFICOLCF;19,200.00;19,280.00;19,080.80;18,560.00;-20;-0,1;139,599.00;2,663,660,540.00;;;;;;;;;;;;
2025-02-27;CORFICOLCF;18,580.00;18,820.00;18,687.76;18,540.00;-620;-3,23;347,492.00;6,493,847,120.00;;;;;;;;;;;;
2025-02-28;CORFICOLCF;18,200.00;18,560.00;18,156.55;17,900.00;-380;-2,05;182,542.00;3,314,333,320.00;;;;;;;;;;;;
2025-03-03;CORFICOLCF;18,160.00;18,400.00;18,202.47;18,000.00;-40;-0,22;86,571.00;1,575,805,640.00;;;;;;;;;;;;
2025-03-04;CORFICOLCF;17,660.00;17,900.00;17,746.00;17,500.00;-500;-2,75;65,789.00;1,167,491,900.00;;;;;;;;;;;;
2025-03-05;CORFICOLCF;18,000.00;18,160.00;18,009.68;17,900.00;340;1,93;45,297.00;815,784,500.00;;;;;;;;;;;;
2025-03-06;CORFICOLCF;18,000.00;18,000.00;17,917.13;17,860.00;0;0;298,796.00;5,353,567,640.00;;;;;;;;;;;;
2025-03-07;CORFICOLCF;17,900.00;18,000.00;17,912.13;17,700.00;-100;-0,56;85,132.00;1,524,895,820.00;;;;;;;;;;;;
2025-03-10;CORFICOLCF;17,320.00;17,740.00;17,453.95;17,220.00;-580;-3,24;134,141.00;2,341,290,100.00;;;;;;;;;;;;
2025-03-11;CORFICOLCF;17,300.00;17,340.00;17,261.94;17,200.00;-20;-0,12;32,510.00;561,185,620.00;;;;;;;;;;;;
2025-03-12;CORFICOLCF;17,500.00;17,500.00;17,258.18;17,200.00;200;1,16;100,045.00;1,726,594,480.00;;;;;;;;;;;;
2025-03-13;CORFICOLCF;16,980.00;17,300.00;17,062.61;16,980.00;-520;-2,97;41,060.00;700,590,840.00;;;;;;;;;;;;
2025-03-14;CORFICOLCF;17,100.00;17,100.00;16,986.57;16,800.00;120;0,71;87,069.00;1,479,003,580.00;;;;;;;;;;;;
2025-03-17;CORFICOLCF;17,240.00;17,240.00;17,138.07;16,980.00;140;0,82;95,024.00;1,628,528,120.00;;;;;;;;;;;;
2025-03-18;CORFICOLCF;17,200.00;17,240.00;17,096.49;16,720.00;-40;-0,23;34,866.00;596,086,220.00;;;;;;;;;;;;
2025-03-19;CORFICOLCF;17,200.00;17,200.00;17,094.65;16,980.00;0;0;16,032.00;274,061,440.00;;;;;;;;;;;;
2025-03-20;CORFICOLCF;16,880.00;17,060.00;16,987.89;16,880.00;-320;-1,86;5,974.00;101,485,660.00;;;;;;;;;;;;
2025-03-21;CORFICOLCF;16,040.00;16,980.00;16,387.20;16,040.00;-840;-4,98;357,369.00;5,856,278,980.00;;;;;;;;;;;;
2025-03-25;CORFICOLCF;16,440.00;16,500.00;16,471.34;16,400.00;400;2,49;62,288.00;1,025,966,620.00;;;;;;;;;;;;
2025-03-26;CORFICOLCF;16,420.00;16,500.00;16,373.50;16,200.00;-20;-0,12;31,518.00;516,059,960.00;;;;;;;;;;;;
2025-03-27;CORFICOLCF;16,200.00;16,440.00;16,357.30;16,200.00;-220;-1,34;54,368.00;889,313,540.00;;;;;;;;;;;;
2025-03-28;CORFICOLCF;16,240.00;16,280.00;16,044.20;16,000.00;40;0,25;327,978.00;5,262,145,380.00;;;;;;;;;;;;
2025-03-31;CORFICOLCF;16,340.00;16,340.00;16,282.93;16,200.00;100;0,62;67,749.00;1,103,151,960.00;;;;;;;;;;;;
2025-04-01;CORFICOLCF;16,200.00;16,440.00;16,314.74;16,200.00;-140;-0,86;155,035.00;2,529,356,080.00;;;;;;;;;;;;
2025-04-02;CORFICOLCF;16,440.00;16,440.00;16,267.38;16,000.00;240;1,48;227,596.00;3,702,391,320.00;;;;;;;;;;;;
2025-04-03;CORFICOLCF;16,880.00;17,000.00;16,773.89;16,260.00;440;2,68;132,598.00;2,224,184,900.00;;;;;;;;;;;;
2025-04-04;CORFICOLCF;16,500.00;16,700.00;16,502.56;16,320.00;-380;-2,25;70,712.00;1,166,928,720.00;;;;;;;;;;;;
2025-04-07;CORFICOLCF;16,100.00;16,400.00;16,186.14;16,000.00;-400;-2,42;56,157.00;908,965,180.00;;;;;;;;;;;;
2025-04-08;CORFICOLCF;15,700.00;16,400.00;16,113.53;15,700.00;-400;-2,48;60,830.00;980,185,820.00;;;;;;;;;;;;
2025-04-09;CORFICOLCF;16,360.00;16,360.00;16,040.87;15,820.00;660;4,2;104,554.00;1,677,137,540.00;;;;;;;;;;;;
2025-04-10;CORFICOLCF;15,900.00;16,100.00;15,925.46;15,900.00;-460;-2,81;60,131.00;957,613,820.00;;;;;;;;;;;;
2025-04-11;CORFICOLCF;15,900.00;15,960.00;15,875.39;15,700.00;0;0;152,485.00;2,420,759,140.00;;;;;;;;;;;;
2025-04-14;CORFICOLCF;15,960.00;15,960.00;15,920.25;15,900.00;60;0,38;5,575.00;88,755,420.00;;;;;;;;;;;;
2025-04-15;CORFICOLCF;16,180.00;16,220.00;16,127.88;15,980.00;220;1,38;32,859.00;529,945,940.00;;;;;;;;;;;;
2025-04-16;CORFICOLCF;16,260.00;16,300.00;16,247.27;16,180.00;80;0,49;11,110.00;180,507,120.00;;;;;;;;;;;;
2025-04-21;CORFICOLCF;16,000.00;16,040.00;15,994.40;15,900.00;-260;-1,6;20,070.00;321,007,540.00;;;;;;;;;;;;
2025-04-22;CORFICOLCF;16,100.00;16,220.00;16,155.25;16,000.00;100;0,63;24,081.00;389,034,660.00;;;;;;;;;;;;
2025-04-23;CORFICOLCF;16,160.00;16,200.00;16,005.49;16,000.00;60;0,37;480,120.00;7,684,557,880.00;;;;;;;;;;;;
2025-04-24;CORFICOLCF;16,300.00;16,600.00;16,305.13;16,080.00;140;0,87;314,988.00;5,135,919,680.00;;;;;;;;;;;;
2025-04-25;CORFICOLCF;16,200.00;16,300.00;16,256.23;16,200.00;-100;-0,61;8,229.00;133,772,540.00;;;;;;;;;;;;
2025-04-28;CORFICOLCF;16,140.00;16,280.00;16,238.85;16,120.00;-60;-0,37;43,816.00;711,521,620.00;;;;;;;;;;;;
2025-04-29;CORFICOLCF;16,560.00;16,560.00;16,401.26;16,280.00;420;2,6;82,176.00;1,347,790,240.00;;;;;;;;;;;;
2025-04-30;CORFICOLCF;16,560.00;16,560.00;16,508.97;16,420.00;0;0;30,225.00;498,983,580.00;;;;;;;;;;;;
2025-05-02;CORFICOLCF;16,660.00;16,760.00;16,703.67;16,620.00;100;0,6;25,320.00;422,936,900.00;;;;;;;;;;;;
2025-05-05;CORFICOLCF;16,680.00;16,680.00;16,696.81;16,660.00;20;0,12;17,120.00;285,849,340.00;;;;;;;;;;;;
2025-05-06;CORFICOLCF;16,960.00;17,100.00;16,920.69;16,780.00;280;1,68;38,143.00;645,405,940.00;;;;;;;;;;;;
2025-05-07;CORFICOLCF;17,280.00;17,320.00;17,245.73;16,980.00;320;1,89;139,973.00;2,413,937,180.00;;;;;;;;;;;;
2025-05-08;CORFICOLCF;17,320.00;17,500.00;17,389.38;17,260.00;40;0,23;73,001.00;1,269,441,900.00;;;;;;;;;;;;
2025-05-09;CORFICOLCF;17,200.00;17,500.00;17,386.46;17,200.00;-120;-0,69;79,907.00;1,389,299,940.00;;;;;;;;;;;;
2025-05-12;CORFICOLCF;17,600.00;17,700.00;17,306.10;17,020.00;400;2,33;105,989.00;1,834,256,420.00;;;;;;;;;;;;
2025-05-13;CORFICOLCF;18,200.00;18,300.00;17,938.01;17,500.00;600;3,41;127,390.00;2,285,123,400.00;;;;;;;;;;;;
2025-05-14;CORFICOLCF;18,380.00;18,600.00;18,374.86;18,040.00;180;0,99;199,292.00;3,661,963,440.00;;;;;;;;;;;;
2025-05-15;CORFICOLCF;18,400.00;18,680.00;18,449.62;17,100.00;20;0,11;223,624.00;4,125,777,860.00;;;;;;;;;;;;
2025-05-16;CORFICOLCF;18,320.00;18,320.00;18,192.41;18,100.00;-80;-0,43;13,839.00;251,764,740.00;;;;;;;;;;;;
2025-05-19;CORFICOLCF;18,000.00;18,100.00;17,988.04;17,920.00;-320;-1,75;26,388.00;474,668,340.00;;;;;;;;;;;;
2025-05-20;CORFICOLCF;18,080.00;18,240.00;18,162.07;18,000.00;80;0,44;46,488.00;844,318,540.00;;;;;;;;;;;;
2025-05-21;CORFICOLCF;18,100.00;18,100.00;17,995.63;17,940.00;20;0,11;12,434.00;223,757,620.00;;;;;;;;;;;;
2025-05-22;CORFICOLCF;18,100.00;18,100.00;17,984.51;17,580.00;0;0;15,833.00;284,748,720.00;;;;;;;;;;;;
2025-05-23;CORFICOLCF;18,140.00;18,160.00;18,060.67;17,980.00;40;0,22;27,048.00;488,504,980.00;;;;;;;;;;;;
2025-05-26;CORFICOLCF;17,980.00;17,980.00;17,975.86;17,940.00;-160;-0,88;7,564.00;135,969,380.00;;;;;;;;;;;;
2025-05-27;CORFICOLCF;17,700.00;17,780.00;17,617.29;17,480.00;-280;-1,56;39,060.00;688,131,200.00;;;;;;;;;;;;
2025-05-28;CORFICOLCF;18,400.00;18,400.00;18,094.28;17,780.00;700;3,95;28,540.00;516,410,820.00;;;;;;;;;;;;
2025-05-29;CORFICOLCF;18,420.00;18,420.00;18,388.51;18,160.00;20;0,11;36,384.00;669,047,420.00;;;;;;;;;;;;
2025-05-30;CORFICOLCF;18,500.00;18,500.00;18,378.62;18,080.00;80;0,43;71,850.00;1,320,504,160.00;;;;;;;;;;;;
2025-06-03;CORFICOLCF;18,520.00;18,520.00;18,406.71;18,100.00;20;0,11;9,747.00;179,410,180.00;;;;;;;;;;;;
2025-06-04;CORFICOLCF;18,640.00;18,680.00;18,625.20;18,460.00;120;0,65;17,824.00;331,975,500.00;;;;;;;;;;;;
2025-06-05;CORFICOLCF;18,300.00;18,620.00;18,350.28;18,280.00;-340;-1,82;96,006.00;1,761,737,000.00;;;;;;;;;;;;
2025-06-06;CORFICOLCF;18,440.00;18,500.00;17,986.58;17,820.00;140;0,77;99,746.00;1,794,089,800.00;;;;;;;;;;;;
2025-06-09;CORFICOLCF;18,280.00;18,460.00;18,254.37;18,060.00;-160;-0,87;13,730.00;250,632,560.00;;;;;;;;;;;;
2025-06-10;CORFICOLCF;18,380.00;18,400.00;18,177.87;18,060.00;100;0,55;15,768.00;286,628,620.00;;;;;;;;;;;;
2025-06-11;CORFICOLCF;18,100.00;18,100.00;18,093.22;18,000.00;-280;-1,52;11,350.00;205,358,060.00;;;;;;;;;;;;
2025-06-12;CORFICOLCF;17,900.00;18,020.00;17,967.37;17,900.00;-200;-1,1;40,086.00;720,239,840.00;;;;;;;;;;;;
2025-06-13;CORFICOLCF;17,400.00;17,740.00;17,482.88;17,400.00;-500;-2,79;58,021.00;1,014,374,360.00;;;;;;;;;;;;
2025-06-16;CORFICOLCF;17,320.00;17,400.00;17,363.26;17,160.00;-80;-0,46;42,050.00;730,125,220.00;;;;;;;;;;;;
2025-06-17;CORFICOLCF;17,000.00;17,300.00;17,074.18;17,000.00;-320;-1,85;24,401.00;416,627,080.00;;;;;;;;;;;;
2025-06-18;CORFICOLCF;17,260.00;17,300.00;17,030.94;16,840.00;260;1,53;23,592.00;401,794,020.00;;;;;;;;;;;;
2025-06-19;CORFICOLCF;17,680.00;17,680.00;17,521.49;17,480.00;420;2,43;27,103.00;474,885,020.00;;;;;;;;;;;;
2025-06-20;CORFICOLCF;17,600.00;17,700.00;17,627.27;17,600.00;-80;-0,45;74,251.00;1,308,842,360.00;;;;;;;;;;;;
2025-06-24;CORFICOLCF;17,700.00;17,720.00;17,605.41;17,420.00;100;0,57;41,269.00;726,557,460.00;;;;;;;;;;;;
2025-06-25;CORFICOLCF;17,880.00;17,960.00;17,844.95;17,760.00;180;1,02;69,691.00;1,243,632,740.00;;;;;;;;;;;;
2025-06-26;CORFICOLCF;18,060.00;18,240.00;18,052.33;17,920.00;180;1,01;58,566.00;1,057,252,660.00;;;;;;;;;;;;
2025-06-27;CORFICOLCF;18,040.00;18,040.00;17,984.07;17,800.00;-20;-0,11;22,299.00;401,026,700.00;;;;;;;;;;;;
2024-07-02;CORFICOLCF;14,180.00;14,520.00;14,327.60;14,180.00;-80;-0,56;96,136.00;1,377,398,200.00;;;;;;;;;;;;
2024-07-03;CORFICOLCF;14,120.00;14,200.00;14,156.69;14,120.00;-60;-0,42;9,761.00;138,183,480.00;;;;;;;;;;;;
2024-07-04;CORFICOLCF;14,120.00;;14,309.53;;;;1,777.00;25,428,040.00;;;;;;;;;;;;
2024-07-05;CORFICOLCF;14,300.00;14,300.00;14,276.55;14,160.00;180;1,27;14,540.00;207,580,980.00;;;;;;;;;;;;
2024-07-08;CORFICOLCF;14,300.00;14,300.00;14,276.24;14,200.00;0;0;21,940.00;313,220,680.00;;;;;;;;;;;;
2024-07-09;CORFICOLCF;13,900.00;14,280.00;14,074.01;13,900.00;-400;-2,8;20,260.00;285,139,540.00;;;;;;;;;;;;
2024-07-10;CORFICOLCF;13,900.00;13,920.00;13,821.29;13,500.00;0;0;17,369.00;240,062,000.00;;;;;;;;;;;;
2024-07-11;CORFICOLCF;13,900.00;13,900.00;13,766.35;13,700.00;0;0;33,983.00;467,822,040.00;;;;;;;;;;;;
2024-07-12;CORFICOLCF;13,980.00;13,980.00;13,791.59;13,700.00;80;0,58;52,316.00;721,521,080.00;;;;;;;;;;;;
2024-07-15;CORFICOLCF;13,720.00;13,800.00;13,713.09;13,600.00;-260;-1,86;57,819.00;792,876,900.00;;;;;;;;;;;;
2024-07-16;CORFICOLCF;13,640.00;13,880.00;13,705.68;13,640.00;-80;-0,58;46,748.00;640,713,280.00;;;;;;;;;;;;
2024-07-17;CORFICOLCF;13,740.00;13,860.00;13,783.34;13,700.00;100;0,73;60,816.00;838,247,360.00;;;;;;;;;;;;
2024-07-18;CORFICOLCF;13,800.00;13,800.00;13,741.81;13,520.00;60;0,44;14,413.00;198,060,680.00;;;;;;;;;;;;
2024-07-19;CORFICOLCF;13,680.00;13,720.00;13,670.70;13,580.00;-120;-0,87;7,048.00;96,351,060.00;;;;;;;;;;;;
2024-07-22;CORFICOLCF;13,680.00;;13,745.61;;;;2,060.00;28,315,960.00;;;;;;;;;;;;
2024-07-23;CORFICOLCF;13,600.00;13,600.00;13,603.19;13,600.00;-80;-0,58;7,164.00;97,453,260.00;;;;;;;;;;;;
2024-07-24;CORFICOLCF;13,800.00;13,800.00;13,745.77;13,600.00;200;1,47;5,215.00;71,684,200.00;;;;;;;;;;;;
2024-07-25;CORFICOLCF;13,700.00;13,700.00;13,633.75;13,600.00;-100;-0,72;9,036.00;123,194,540.00;;;;;;;;;;;;
2024-07-26;CORFICOLCF;13,500.00;13,520.00;13,551.00;13,500.00;-200;-1,46;9,937.00;134,656,300.00;;;;;;;;;;;;
2024-07-29;CORFICOLCF;13,440.00;13,500.00;13,361.55;13,180.00;-60;-0,44;10,452.00;139,654,960.00;;;;;;;;;;;;
2024-07-30;CORFICOLCF;13,100.00;13,200.00;13,142.89;13,100.00;-340;-2,53;18,678.00;245,482,960.00;;;;;;;;;;;;
2024-07-31;CORFICOLCF;13,200.00;13,200.00;13,091.75;13,020.00;100;0,76;60,905.00;797,352,980.00;;;;;;;;;;;;
2024-08-01;CORFICOLCF;13,200.00;;13,281.96;;;;2,314.00;30,734,460.00;;;;;;;;;;;;
2024-08-02;CORFICOLCF;13,340.00;13,340.00;13,220.70;13,340.00;140;1,06;8,028.00;106,135,780.00;;;;;;;;;;;;
2024-08-05;CORFICOLCF;12,900.00;13,020.00;12,815.61;12,600.00;-440;-3,3;34,516.00;442,343,680.00;;;;;;;;;;;;
2024-08-06;CORFICOLCF;13,140.00;13,280.00;13,067.16;13,000.00;240;1,86;16,660.00;217,698,940.00;;;;;;;;;;;;
2024-08-08;CORFICOLCF;13,000.00;13,160.00;13,089.23;13,000.00;-140;-1,07;19,419.00;254,179,740.00;;;;;;;;;;;;
2024-08-09;CORFICOLCF;13,100.00;13,100.00;12,985.02;12,900.00;100;0,77;6,680.00;86,739,940.00;;;;;;;;;;;;
2024-08-12;CORFICOLCF;13,080.00;13,100.00;13,085.60;13,080.00;-20;-0,15;5,833.00;76,328,280.00;;;;;;;;;;;;
2024-08-13;CORFICOLCF;13,160.00;13,160.00;13,096.40;13,000.00;80;0,61;11,070.00;144,977,120.00;;;;;;;;;;;;
2024-08-14;CORFICOLCF;13,300.00;13,300.00;13,168.81;13,100.00;140;1,06;16,159.00;212,794,780.00;;;;;;;;;;;;
2024-08-15;CORFICOLCF;13,920.00;13,920.00;13,659.55;13,320.00;620;4,66;17,242.00;235,517,960.00;;;;;;;;;;;;
2024-08-16;CORFICOLCF;13,840.00;13,940.00;13,738.12;13,600.00;-80;-0,57;25,162.00;345,678,500.00;;;;;;;;;;;;
2024-08-20;CORFICOLCF;13,580.00;13,580.00;13,515.98;13,340.00;-260;-1,88;16,615.00;224,568,020.00;;;;;;;;;;;;
2024-08-21;CORFICOLCF;13,300.00;13,400.00;13,367.87;13,200.00;-280;-2,06;31,065.00;415,272,780.00;;;;;;;;;;;;
2024-08-22;CORFICOLCF;13,200.00;13,200.00;13,150.30;13,100.00;-100;-0,75;8,984.00;118,142,300.00;;;;;;;;;;;;
2024-08-23;CORFICOLCF;13,040.00;13,120.00;13,093.58;13,040.00;-160;-1,21;8,396.00;109,933,720.00;;;;;;;;;;;;
2024-08-26;CORFICOLCF;12,860.00;12,860.00;12,867.17;12,860.00;-180;-1,38;8,392.00;107,981,300.00;;;;;;;;;;;;
2024-08-27;CORFICOLCF;12,800.00;12,860.00;12,800.50;12,800.00;-60;-0,47;13,653.00;174,765,240.00;;;;;;;;;;;;
2024-08-28;CORFICOLCF;12,800.00;12,920.00;12,722.39;12,700.00;0;0;50,268.00;639,529,320.00;;;;;;;;;;;;
2024-08-29;CORFICOLCF;12,700.00;12,700.00;12,694.70;12,700.00;-100;-0,78;18,255.00;231,741,720.00;;;;;;;;;;;;
2024-08-30;CORFICOLCF;12,680.00;12,680.00;12,677.96;12,680.00;-20;-0,16;38,991.00;494,326,260.00;;;;;;;;;;;;
2024-09-02;CORFICOLCF;12,680.00;12,680.00;12,659.02;12,600.00;0;0;22,678.00;287,081,300.00;;;;;;;;;;;;
2024-09-03;CORFICOLCF;12,660.00;12,660.00;12,660.01;12,660.00;-20;-0,16;58,184.00;736,610,100.00;;;;;;;;;;;;
2024-09-04;CORFICOLCF;12,500.00;12,900.00;12,589.03;12,500.00;-160;-1,26;181,133.00;2,280,289,440.00;;;;;;;;;;;;
2024-09-05;CORFICOLCF;12,780.00;12,780.00;12,575.56;12,500.00;280;2,24;24,435.00;307,283,860.00;;;;;;;;;;;;
2024-09-06;CORFICOLCF;12,600.00;12,700.00;12,663.59;12,600.00;-180;-1,41;10,445.00;132,271,160.00;;;;;;;;;;;;
2024-09-09;CORFICOLCF;12,480.00;12,580.00;12,509.88;12,420.00;-120;-0,95;15,424.00;192,952,380.00;;;;;;;;;;;;
2024-09-10;CORFICOLCF;12,600.00;12,600.00;12,431.83;12,200.00;120;0,96;34,353.00;427,070,600.00;;;;;;;;;;;;
2024-09-11;CORFICOLCF;12,260.00;12,580.00;12,333.57;12,220.00;-340;-2,7;21,637.00;266,861,380.00;;;;;;;;;;;;
2024-09-12;CORFICOLCF;12,500.00;12,500.00;12,325.08;12,260.00;240;1,96;9,002.00;110,950,400.00;;;;;;;;;;;;
2024-09-13;CORFICOLCF;12,220.00;12,500.00;12,265.27;12,220.00;-280;-2,24;19,694.00;241,552,320.00;;;;;;;;;;;;
2024-09-16;CORFICOLCF;12,260.00;12,400.00;12,099.84;11,880.00;40;0,33;24,247.00;293,384,860.00;;;;;;;;;;;;
2024-09-17;CORFICOLCF;12,220.00;12,220.00;12,103.71;12,000.00;-40;-0,33;18,451.00;223,325,580.00;;;;;;;;;;;;
2024-09-18;CORFICOLCF;12,180.00;12,200.00;12,165.93;12,100.00;-40;-0,33;9,299.00;113,130,940.00;;;;;;;;;;;;
2024-09-19;CORFICOLCF;12,000.00;12,200.00;12,106.26;12,000.00;-180;-1,48;12,631.00;152,914,200.00;;;;;;;;;;;;
2024-09-20;CORFICOLCF;11,800.00;12,040.00;11,810.19;11,800.00;-200;-1,67;256,979.00;3,034,971,040.00;;;;;;;;;;;;
2024-09-23;CORFICOLCF;12,060.00;12,200.00;12,065.76;12,000.00;260;2,2;33,148.00;399,955,720.00;;;;;;;;;;;;
2024-09-24;CORFICOLCF;12,040.00;12,040.00;12,019.61;11,880.00;-20;-0,17;18,892.00;227,074,540.00;;;;;;;;;;;;
2024-09-25;CORFICOLCF;12,160.00;12,160.00;12,101.95;12,060.00;120;1;10,115.00;122,411,240.00;;;;;;;;;;;;
2024-09-26;CORFICOLCF;12,160.00;;11,664.08;;;;98.00;1,143,080.00;;;;;;;;;;;;
2024-09-27;CORFICOLCF;12,280.00;12,380.00;12,208.48;12,100.00;120;0,99;27,373.00;334,182,620.00;;;;;;;;;;;;
2024-09-30;CORFICOLCF;12,400.00;12,440.00;12,248.50;12,180.00;120;0,98;22,381.00;274,133,640.00;;;;;;;;;;;;
2024-10-01;CORFICOLCF;12,520.00;12,520.00;12,436.19;12,300.00;120;0,97;30,511.00;379,440,580.00;;;;;;;;;;;;
2024-10-02;CORFICOLCF;12,340.00;12,480.00;12,435.98;12,340.00;-180;-1,44;15,787.00;196,326,740.00;;;;;;;;;;;;
2024-10-03;CORFICOLCF;12,300.00;12,300.00;12,293.68;12,200.00;-40;-0,32;133,261.00;1,638,268,440.00;;;;;;;;;;;;
2024-10-04;CORFICOLCF;12,300.00;12,320.00;12,295.38;12,240.00;0;0;16,341.00;200,918,740.00;;;;;;;;;;;;
2024-10-07;CORFICOLCF;12,420.00;12,420.00;12,411.90;12,420.00;120;0,98;4,332.00;53,768,340.00;;;;;;;;;;;;
2024-10-08;CORFICOLCF;12,480.00;12,480.00;12,421.93;12,420.00;60;0,48;106,164.00;1,318,761,940.00;;;;;;;;;;;;
2024-10-09;CORFICOLCF;12,700.00;12,800.00;12,493.70;12,400.00;220;1,76;304,404.00;3,803,133,560.00;;;;;;;;;;;;
